detector,n_streams,rho,procedure,alpha,seed,n_tests,n_null_tests,alarms,false_alarms,true_alarms,fdp,far_per_test,false_alarms_per_window,p_any_false_alarm_per_window,false_alarms_per_1k_stream_steps,mtfa_stream_steps,n_drifts,detected,mdr,mean_delay,median_delay,degraded_per_drift
PH,50,0.3,bh_window,0.05,3,2335,2321,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,220.6,247.0,220.6
PH,50,0.3,LOND,0.05,3,2335,2309,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,460.6,418.0,460.6
PH,50,0.3,LORD++,0.05,3,2335,2312,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,400.6,347.0,400.6
PH,50,0.3,SAFFRON,0.05,3,2335,2300,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,640.6,518.0,640.6
PH,50,0.3,alpha-investing,0.05,3,2335,2296,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,720.6,618.0,720.6
PH,50,0.3,raw,,4,1789,1783,189,184,5,0.9735449735449735,0.10319685922602355,3.9148936170212765,0.8723404255319149,0.7829787234042553,1277.1739130434783,5,5,0.0,112.6,96.0,112.6
PH,50,0.3,uncorrected,0.05,4,2232,2225,41,36,5,0.8780487804878049,0.016179775280898877,0.7659574468085106,0.44680851063829785,0.15319148936170213,6527.777777777777,5,5,0.0,112.6,96.0,112.6
PH,50,0.3,bonferroni,0.05,4,2335,2322,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,232.6,233.0,232.6
PH,50,0.3,bh_window,0.05,4,2335,2322,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,232.6,233.0,232.6
PH,50,0.3,LOND,0.05,4,2335,2316,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,352.6,333.0,352.6
PH,50,0.3,LORD++,0.05,4,2335,2316,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,352.6,382.0,352.6
PH,50,0.3,SAFFRON,0.05,4,2335,2313,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,412.6,396.0,412.6
PH,50,0.3,alpha-investing,0.05,4,2335,2309,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,492.6,482.0,492.6
PH,50,0.3,raw,,5,1822,1812,178,173,5,0.9719101123595506,0.09547461368653422,3.6808510638297873,0.8297872340425532,0.7361702127659574,1358.3815028901734,5,5,0.0,273.2,106.0,273.2
PH,50,0.3,uncorrected,0.05,5,2207,2200,48,43,5,0.8958333333333334,0.019545454545454546,0.9148936170212766,0.5531914893617021,0.1829787234042553,5465.116279069767,5,5,0.0,93.2,79.0,93.2
PH,50,0.3,bonferroni,0.05,5,2329,2320,7,2,5,0.2857142857142857,0.0008620689655172414,0.0425531914893617,0.0425531914893617,0.00851063829787234,117500.0,5,5,0.0,133.2,166.0,133.2
PH,50,0.3,bh_window,0.05,5,2320,2312,10,5,5,0.5,0.0021626297577854673,0.10638297872340426,0.0425531914893617,0.02127659574468085,47000.0,5,5,0.0,113.2,106.0,113.2
PH,50,0.3,LOND,0.05,5,2335,2317,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,313.2,306.0,313.2
PH,50,0.3,LORD++,0.05,5,2335,2318,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,293.2,279.0,293.2
PH,50,0.3,SAFFRON,0.05,5,2335,2319,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,273.2,273.0,273.2
PH,50,0.3,alpha-investing,0.05,5,2332,2304,6,1,5,0.16666666666666666,0.00043402777777777775,0.02127659574468085,0.02127659574468085,0.00425531914893617,235000.0,5,5,0.0,513.2,506.0,513.2
PH,50,0.3,raw,,6,1870,1863,165,160,5,0.9696969696969697,0.08588298443370908,3.404255319148936,0.8936170212765957,0.6808510638297872,1468.75,5,5,0.0,66.6,34.0,66.6
PH,50,0.3,uncorrected,0.05,6,2297,2286,18,13,5,0.7222222222222222,0.005686789151356081,0.2765957446808511,0.19148936170212766,0.05531914893617021,18076.923076923078,5,5,0.0,146.6,133.0,146.6
PH,50,0.3,bonferroni,0.05,6,2335,2320,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,226.6,233.0,226.6
PH,50,0.3,bh_window,0.05,6,2335,2320,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,226.6,233.0,226.6
PH,50,0.3,LOND,0.05,6,2335,2282,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,986.6,715.0,986.6
PH,50,0.3,LORD++,0.05,6,2335,2293,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,766.6,519.0,766.6
PH,50,0.3,SAFFRON,0.05,6,2335,2257,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,1486.6,1319.0,1486.6
PH,50,0.3,alpha-investing,0.05,6,2350,2244,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,5,0,1.0,,,2046.6
PH,10,0.0,raw,,0,323,322,53,52,1,0.9811320754716981,0.16149068322981366,1.1063829787234043,0.6808510638297872,1.1063829787234043,903.8461538461538,1,1,0.0,8.0,8.0,8.0
PH,10,0.0,uncorrected,0.05,0,443,440,9,8,1,0.8888888888888888,0.01818181818181818,0.1702127659574468,0.14893617021276595,0.1702127659574468,5875.0,1,1,0.0,208.0,208.0,208.0
PH,10,0.0,bonferroni,0.05,0,458,455,4,3,1,0.75,0.006593406593406593,0.06382978723404255,0.06382978723404255,0.06382978723404255,15666.666666666666,1,1,0.0,208.0,208.0,208.0
PH,10,0.0,bh_window,0.05,0,458,455,4,3,1,0.75,0.006593406593406593,0.06382978723404255,0.06382978723404255,0.06382978723404255,15666.666666666666,1,1,0.0,208.0,208.0,208.0
PH,10,0.0,LOND,0.05,0,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,308.0,308.0,308.0
PH,10,0.0,LORD++,0.05,0,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,308.0,308.0,308.0
PH,10,0.0,SAFFRON,0.05,0,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,308.0,308.0,308.0
PH,10,0.0,alpha-investing,0.05,0,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,308.0,308.0,308.0
PH,10,0.0,raw,,1,401,399,24,23,1,0.9583333333333334,0.05764411027568922,0.48936170212765956,0.3617021276595745,0.48936170212765956,2043.4782608695652,1,1,0.0,121.0,121.0,121.0
PH,10,0.0,uncorrected,0.05,1,449,447,7,6,1,0.8571428571428571,0.013422818791946308,0.1276595744680851,0.10638297872340426,0.1276595744680851,7833.333333333333,1,1,0.0,121.0,121.0,121.0
PH,10,0.0,bonferroni,0.05,1,461,458,3,2,1,0.6666666666666666,0.004366812227074236,0.0425531914893617,0.0425531914893617,0.0425531914893617,23500.0,1,1,0.0,221.0,221.0,221.0
PH,10,0.0,bh_window,0.05,1,461,458,3,2,1,0.6666666666666666,0.004366812227074236,0.0425531914893617,0.0425531914893617,0.0425531914893617,23500.0,1,1,0.0,221.0,221.0,221.0
PH,10,0.0,LOND,0.05,1,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,221.0,221.0,221.0
PH,10,0.0,LORD++,0.05,1,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,221.0,221.0,221.0
PH,10,0.0,SAFFRON,0.05,1,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,221.0,221.0,221.0
PH,10,0.0,alpha-investing,0.05,1,464,441,2,2,0,1.0,0.0045351473922902496,0.0425531914893617,0.02127659574468085,0.0425531914893617,23500.0,1,0,1.0,,,2221.0
PH,50,0.3,raw,,9,1864,1857,163,158,5,0.9693251533742331,0.08508346795907377,3.3617021276595747,0.7872340425531915,0.6723404255319149,1487.3417721518988,5,5,0.0,93.6,110.0,93.6
PH,50,0.3,uncorrected,0.05,9,2299,2290,17,12,5,0.7058823529411765,0.005240174672489083,0.2553191489361702,0.1702127659574468,0.05106382978723404,19583.333333333332,5,5,0.0,113.6,112.0,113.6
PH,50,0.3,bonferroni,0.05,9,2335,2323,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,173.6,184.0,173.6
PH,50,0.3,bh_window,0.05,9,2335,2323,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,173.6,184.0,173.6
PH,50,0.3,LOND,0.05,9,2335,2316,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,313.6,312.0,313.6
PH,50,0.3,LORD++,0.05,9,2335,2317,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,293.6,312.0,293.6
PH,50,0.3,SAFFRON,0.05,9,2335,2319,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,253.6,212.0,253.6
PH,50,0.3,alpha-investing,0.05,9,2329,2311,7,2,5,0.2857142857142857,0.0008654262224145391,0.0425531914893617,0.0425531914893617,0.00851063829787234,117500.0,5,5,0.0,293.6,312.0,293.6
PH,10,0.0,raw,,2,353,352,40,39,1,0.975,0.11079545454545454,0.8297872340425532,0.5106382978723404,0.8297872340425532,1205.128205128205,1,1,0.0,46.0,46.0,46.0
PH,10,0.0,uncorrected,0.05,2,433,432,13,12,1,0.9230769230769231,0.027777777777777776,0.2553191489361702,0.23404255319148937,0.2553191489361702,3916.6666666666665,1,1,0.0,46.0,46.0,46.0
PH,10,0.0,bonferroni,0.05,2,461,460,3,2,1,0.6666666666666666,0.004347826086956522,0.0425531914893617,0.0425531914893617,0.0425531914893617,23500.0,1,1,0.0,46.0,46.0,46.0
PH,10,0.0,bh_window,0.05,2,461,460,3,2,1,0.6666666666666666,0.004347826086956522,0.0425531914893617,0.0425531914893617,0.0425531914893617,23500.0,1,1,0.0,46.0,46.0,46.0
PH,10,0.0,LOND,0.05,2,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,146.0,146.0,146.0
PH,10,0.0,LORD++,0.05,2,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,146.0,146.0,146.0
PH,10,0.0,SAFFRON,0.05,2,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,146.0,146.0,146.0
PH,10,0.0,alpha-investing,0.05,2,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,246.0,246.0,246.0
PH,50,0.3,raw,,8,1880,1872,159,154,5,0.9685534591194969,0.08226495726495726,3.276595744680851,0.9148936170212766,0.6553191489361702,1525.974025974026,5,5,0.0,100.2,106.0,100.2
PH,50,0.3,uncorrected,0.05,8,2284,2274,22,17,5,0.7727272727272727,0.007475813544415127,0.3617021276595745,0.2553191489361702,0.07234042553191489,13823.529411764706,5,5,0.0,140.2,126.0,140.2
PH,50,0.3,bonferroni,0.05,8,2335,2321,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,220.2,226.0,220.2
PH,50,0.3,bh_window,0.05,8,2335,2321,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,220.2,226.0,220.2
PH,50,0.3,LOND,0.05,8,2338,2304,4,0,4,0.0,0.0,0.0,0.0,0.0,inf,5,4,0.19999999999999996,443.75,486.0,620.2
PH,50,0.3,LORD++,0.05,8,2335,2307,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,500.2,366.0,500.2
PH,50,0.3,SAFFRON,0.05,8,2347,2258,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,5,1,0.8,280.0,280.0,1720.2
PH,50,0.3,alpha-investing,0.05,8,2347,2258,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,5,1,0.8,280.0,280.0,1720.2
PH,10,0.0,raw,,3,350,349,42,41,1,0.9761904761904762,0.1174785100286533,0.8723404255319149,0.5957446808510638,0.8723404255319149,1146.341463414634,1,1,0.0,86.0,86.0,86.0
PH,10,0.0,uncorrected,0.05,3,449,447,7,6,1,0.8571428571428571,0.013422818791946308,0.1276595744680851,0.1276595744680851,0.1276595744680851,7833.333333333333,1,1,0.0,186.0,186.0,186.0
PH,10,0.0,bonferroni,0.05,3,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,186.0,186.0,186.0
PH,10,0.0,bh_window,0.05,3,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,186.0,186.0,186.0
PH,10,0.0,LOND,0.05,3,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,386.0,386.0,386.0
PH,10,0.0,LORD++,0.05,3,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,486.0,486.0,486.0
PH,10,0.0,SAFFRON,0.05,3,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,486.0,486.0,486.0
PH,10,0.0,alpha-investing,0.05,3,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,486.0,486.0,486.0
PH,10,0.0,raw,,4,339,338,44,43,1,0.9772727272727273,0.12721893491124261,0.9148936170212766,0.5106382978723404,0.9148936170212766,1093.0232558139535,1,1,0.0,43.0,43.0,43.0
PH,10,0.0,uncorrected,0.05,4,445,443,9,8,1,0.8888888888888888,0.01805869074492099,0.1702127659574468,0.14893617021276595,0.1702127659574468,5875.0,1,1,0.0,143.0,143.0,143.0
PH,10,0.0,bonferroni,0.05,4,464,462,2,1,1,0.5,0.0021645021645021645,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,143.0,143.0,143.0
PH,10,0.0,bh_window,0.05,4,464,462,2,1,1,0.5,0.0021645021645021645,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,143.0,143.0,143.0
PH,10,0.0,LOND,0.05,4,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,343.0,343.0,343.0
PH,10,0.0,LORD++,0.05,4,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,343.0,343.0,343.0
PH,10,0.0,SAFFRON,0.05,4,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,343.0,343.0,343.0
PH,10,0.0,alpha-investing,0.05,4,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,343.0,343.0,343.0
PH,10,0.0,raw,,5,365,364,37,36,1,0.972972972972973,0.0989010989010989,0.7659574468085106,0.48936170212765956,0.7659574468085106,1305.5555555555557,1,1,0.0,388.0,388.0,388.0
PH,10,0.0,uncorrected,0.05,5,450,449,8,7,1,0.875,0.015590200445434299,0.14893617021276595,0.1276595744680851,0.14893617021276595,6714.285714285715,1,1,0.0,88.0,88.0,88.0
PH,10,0.0,bonferroni,0.05,5,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,288.0,288.0,288.0
PH,10,0.0,bh_window,0.05,5,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,288.0,288.0,288.0
PH,10,0.0,LOND,0.05,5,470,455,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,1,0,1.0,,,1488.0
PH,10,0.0,LORD++,0.05,5,470,455,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,1,0,1.0,,,1488.0
PH,10,0.0,SAFFRON,0.05,5,470,455,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,1,0,1.0,,,1488.0
PH,10,0.0,alpha-investing,0.05,5,470,455,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,1,0,1.0,,,1488.0
PH,50,0.3,raw,,7,1625,1617,249,244,5,0.9799196787148594,0.15089672232529375,5.191489361702128,0.8723404255319149,1.0382978723404255,963.1147540983607,5,5,0.0,152.2,119.0,152.2
PH,50,0.3,uncorrected,0.05,7,2143,2135,69,64,5,0.927536231884058,0.029976580796252927,1.3617021276595744,0.48936170212765956,0.2723404255319149,3671.875,5,5,0.0,112.2,117.0,112.2
PH,50,0.3,bonferroni,0.05,7,2332,2322,6,1,5,0.16666666666666666,0.0004306632213608958,0.02127659574468085,0.02127659574468085,0.00425531914893617,235000.0,5,5,0.0,152.2,150.0,152.2
PH,50,0.3,bh_window,0.05,7,2302,2292,16,11,5,0.6875,0.004799301919720768,0.23404255319148937,0.0425531914893617,0.04680851063829787,21363.636363636364,5,5,0.0,152.2,150.0,152.2
PH,50,0.3,LOND,0.05,7,2335,2319,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,272.2,287.0,272.2
PH,50,0.3,LORD++,0.05,7,2335,2320,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,252.2,287.0,252.2
PH,50,0.3,SAFFRON,0.05,7,2335,2320,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,252.2,287.0,252.2
PH,50,0.3,alpha-investing,0.05,7,2335,2316,5,0,5,0.0,0.0,0.0,0.0,0.0,inf,5,5,0.0,332.2,350.0,332.2
PH,10,0.0,raw,,6,377,376,32,31,1,0.96875,0.08244680851063829,0.6595744680851063,0.48936170212765956,0.6595744680851063,1516.1290322580646,1,1,0.0,55.0,55.0,55.0
PH,10,0.0,uncorrected,0.05,6,464,462,2,1,1,0.5,0.0021645021645021645,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,155.0,155.0,155.0
PH,10,0.0,bonferroni,0.05,6,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,255.0,255.0,255.0
PH,10,0.0,bh_window,0.05,6,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,255.0,255.0,255.0
PH,10,0.0,LOND,0.05,6,467,452,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,1455.0,1455.0,1455.0
PH,10,0.0,LORD++,0.05,6,470,448,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,1,0,1.0,,,2155.0
PH,10,0.0,SAFFRON,0.05,6,470,448,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,1,0,1.0,,,2155.0
PH,10,0.0,alpha-investing,0.05,6,470,448,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,1,0,1.0,,,2155.0
PH,10,0.0,raw,,7,353,352,40,39,1,0.975,0.11079545454545454,0.8297872340425532,0.5319148936170213,0.8297872340425532,1205.128205128205,1,1,0.0,38.0,38.0,38.0
PH,10,0.0,uncorrected,0.05,7,443,442,9,8,1,0.8888888888888888,0.01809954751131222,0.1702127659574468,0.1702127659574468,0.1702127659574468,5875.0,1,1,0.0,38.0,38.0,38.0
PH,10,0.0,bonferroni,0.05,7,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,138.0,138.0,138.0
PH,10,0.0,bh_window,0.05,7,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,138.0,138.0,138.0
PH,10,0.0,LOND,0.05,7,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,338.0,338.0,338.0
PH,10,0.0,LORD++,0.05,7,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,338.0,338.0,338.0
PH,10,0.0,SAFFRON,0.05,7,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,338.0,338.0,338.0
PH,10,0.0,alpha-investing,0.05,7,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,338.0,338.0,338.0
PH,10,0.0,raw,,9,358,356,38,37,1,0.9736842105263158,0.10393258426966293,0.7872340425531915,0.5531914893617021,0.7872340425531915,1270.2702702702702,1,1,0.0,125.0,125.0,125.0
PH,10,0.0,uncorrected,0.05,9,464,462,2,1,1,0.5,0.0021645021645021645,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,125.0,125.0,125.0
PH,10,0.0,bonferroni,0.05,9,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,225.0,225.0,225.0
PH,10,0.0,bh_window,0.05,9,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,225.0,225.0,225.0
PH,10,0.0,LOND,0.05,9,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,425.0,425.0,425.0
PH,10,0.0,LORD++,0.05,9,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,425.0,425.0,425.0
PH,10,0.0,SAFFRON,0.05,9,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,425.0,425.0,425.0
PH,10,0.0,alpha-investing,0.05,9,470,456,0,0,0,0.0,0.0,0.0,0.0,0.0,inf,1,0,1.0,,,1325.0
PH,10,0.0,raw,,8,334,333,48,47,1,0.9791666666666666,0.14114114114114115,1.0,0.7021276595744681,1.0,1000.0,1,1,0.0,83.0,83.0,83.0
PH,10,0.0,uncorrected,0.05,8,447,446,8,7,1,0.875,0.01569506726457399,0.14893617021276595,0.14893617021276595,0.14893617021276595,6714.285714285715,1,1,0.0,83.0,83.0,83.0
PH,10,0.0,bonferroni,0.05,8,464,463,2,1,1,0.5,0.0021598272138228943,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,83.0,83.0,83.0
PH,10,0.0,bh_window,0.05,8,464,463,2,1,1,0.5,0.0021598272138228943,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,83.0,83.0,83.0
PH,10,0.0,LOND,0.05,8,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,283.0,283.0,283.0
PH,10,0.0,LORD++,0.05,8,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,283.0,283.0,283.0
PH,10,0.0,SAFFRON,0.05,8,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,283.0,283.0,283.0
PH,10,0.0,alpha-investing,0.05,8,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,383.0,383.0,383.0
PH,10,0.3,raw,,0,347,345,43,42,1,0.9767441860465116,0.12173913043478261,0.8936170212765957,0.5106382978723404,0.8936170212765957,1119.047619047619,1,1,0.0,108.0,108.0,108.0
PH,10,0.3,uncorrected,0.05,0,451,448,7,6,1,0.8571428571428571,0.013392857142857142,0.1276595744680851,0.1276595744680851,0.1276595744680851,7833.333333333333,1,1,0.0,208.0,208.0,208.0
PH,10,0.3,bonferroni,0.05,0,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,108.0,108.0,108.0
PH,10,0.3,bh_window,0.05,0,467,465,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,108.0,108.0,108.0
PH,10,0.3,LOND,0.05,0,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,308.0,308.0,308.0
PH,10,0.3,LORD++,0.05,0,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,308.0,308.0,308.0
PH,10,0.3,SAFFRON,0.05,0,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,308.0,308.0,308.0
PH,10,0.3,alpha-investing,0.05,0,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,308.0,308.0,308.0
PH,10,0.3,raw,,3,368,367,34,33,1,0.9705882352941176,0.08991825613079019,0.7021276595744681,0.46808510638297873,0.7021276595744681,1424.2424242424242,1,1,0.0,86.0,86.0,86.0
PH,10,0.3,uncorrected,0.05,3,452,450,6,5,1,0.8333333333333334,0.011111111111111112,0.10638297872340426,0.10638297872340426,0.10638297872340426,9400.0,1,1,0.0,186.0,186.0,186.0
PH,10,0.3,bonferroni,0.05,3,461,459,3,2,1,0.6666666666666666,0.004357298474945534,0.0425531914893617,0.0425531914893617,0.0425531914893617,23500.0,1,1,0.0,186.0,186.0,186.0
PH,10,0.3,bh_window,0.05,3,461,459,3,2,1,0.6666666666666666,0.004357298474945534,0.0425531914893617,0.0425531914893617,0.0425531914893617,23500.0,1,1,0.0,186.0,186.0,186.0
PH,10,0.3,LOND,0.05,3,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,386.0,386.0,386.0
PH,10,0.3,LORD++,0.05,3,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,486.0,486.0,486.0
PH,10,0.3,SAFFRON,0.05,3,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,486.0,486.0,486.0
PH,10,0.3,alpha-investing,0.05,3,467,462,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,486.0,486.0,486.0
PH,10,0.3,raw,,4,337,335,45,44,1,0.9777777777777777,0.13134328358208955,0.9361702127659575,0.5106382978723404,0.9361702127659575,1068.1818181818182,1,1,0.0,143.0,143.0,143.0
PH,10,0.3,uncorrected,0.05,4,453,451,6,5,1,0.8333333333333334,0.011086474501108648,0.10638297872340426,0.0851063829787234,0.10638297872340426,9400.0,1,1,0.0,143.0,143.0,143.0
PH,10,0.3,bonferroni,0.05,4,463,461,3,2,1,0.6666666666666666,0.004338394793926247,0.0425531914893617,0.0425531914893617,0.0425531914893617,23500.0,1,1,0.0,143.0,143.0,143.0
PH,10,0.3,bh_window,0.05,4,463,461,3,2,1,0.6666666666666666,0.004338394793926247,0.0425531914893617,0.0425531914893617,0.0425531914893617,23500.0,1,1,0.0,143.0,143.0,143.0
PH,10,0.3,LOND,0.05,4,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,243.0,243.0,243.0
PH,10,0.3,LORD++,0.05,4,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,243.0,243.0,243.0
PH,10,0.3,SAFFRON,0.05,4,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,243.0,243.0,243.0
PH,10,0.3,alpha-investing,0.05,4,467,463,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,343.0,343.0,343.0
PH,10,0.3,raw,,2,372,371,35,34,1,0.9714285714285714,0.09164420485175202,0.723404255319149,0.44680851063829785,0.723404255319149,1382.3529411764705,1,1,0.0,346.0,346.0,346.0
PH,10,0.3,uncorrected,0.05,2,445,444,10,9,1,0.9,0.02027027027027027,0.19148936170212766,0.19148936170212766,0.19148936170212766,5222.222222222223,1,1,0.0,46.0,46.0,46.0
PH,10,0.3,bonferroni,0.05,2,464,462,2,1,1,0.5,0.0021645021645021645,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,146.0,146.0,146.0
PH,10,0.3,bh_window,0.05,2,464,462,2,1,1,0.5,0.0021645021645021645,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,146.0,146.0,146.0
PH,10,0.3,LOND,0.05,2,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,246.0,246.0,246.0
PH,10,0.3,LORD++,0.05,2,467,464,1,0,1,0.0,0.0,0.0,0.0,0.0,inf,1,1,0.0,246.0,246.0,246.0
PH,10,0.3,SAFFRON,0.05,2,464,460,2,1,1,0.5,0.002173913043478261,0.02127659574468085,0.02127659574468085,0.02127659574468085,47000.0,1,1,0.0,346.0,346.0,346.0
