case,seed,drift_type,magnitude,rho,pattern,detector,view,rule,false_alarms_per_1k_stream_steps,p_any_false_alarm_per_window,fdp,precision,recall,f1,mean_delay,degraded_per_drift
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,PH,сырые,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.6666666666666666,0.8,0.7272727272727272,583.5,583.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1693.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,0.8,0.4,0.5333333333333333,562.4,1153.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,0.7777777777777778,0.7,0.7368421052631577,676.2222222222222,803.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,KS,сырые,uncorrected,0.13404255319148936,0.7446808510638298,0.863013698630137,0.136986301369863,1.0,0.24096385542168672,333.5,333.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,KS,сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.2,0.6,0.6,0.6,844.875,963.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,KS,сырые,bh_window,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.7272727272727273,0.8,0.761904761904762,599.6666666666666,683.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1693.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.125,0.5,0.4,0.4444444444444445,885.5714285714286,1153.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,KS,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.5555555555555556,0.5,0.5263157894736842,806.0,983.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,ADWIN,сырые,uncorrected,0.22340425531914893,0.9361702127659575,0.9130434782608695,0.08695652173913043,1.0,0.16,193.5,193.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,ADWIN,сырые,bonferroni,0.019148936170212766,0.19148936170212766,0.47368421052631576,0.42105263157894735,0.8,0.5517241379310345,533.5,533.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,ADWIN,сырые,bh_window,0.02127659574468085,0.19148936170212766,0.5,0.4,0.8,0.5333333333333333,483.5,483.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,ADWIN,сырые,LORD++,0.002127659574468085,0.02127659574468085,1.0,0.0,0.0,0.0,,1693.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,ADWIN,остатки,bonferroni,0.02127659574468085,0.19148936170212766,0.5555555555555556,0.3333333333333333,0.6,0.42857142857142855,656.0,863.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,ADWIN,остатки,bh_window,0.02127659574468085,0.19148936170212766,0.5263157894736842,0.42105263157894735,0.8,0.5517241379310345,454.0,603.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,uncorrected,0.2723404255319149,0.9574468085106383,0.927536231884058,0.06521739130434782,0.9,0.12162162162162163,303.5,303.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.2,0.5,0.5,0.5,781.0,963.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,bh_window,0.00425531914893617,0.0425531914893617,0.2,0.6,0.6,0.6,593.5,813.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1693.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.2222222222222222,0.5555555555555556,0.5,0.5263157894736842,758.5714285714286,1013.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(1),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.2,0.7,0.7,0.7,468.5,713.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,uncorrected,0.13191489361702127,0.7021276595744681,0.8732394366197183,0.1267605633802817,0.9,0.22222222222222224,276.22222222222223,443.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.6363636363636364,0.7,0.6666666666666666,533.0,623.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,bh_window,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.7272727272727273,0.8,0.761904761904762,433.0,533.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1693.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(3),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.125,0.75,0.6,0.6666666666666665,501.42857142857144,833.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,MeanShift(3),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.2222222222222222,0.7777777777777778,0.7,0.7368421052631577,401.42857142857144,763.5
"abrupt, Δ=0.5, ρ=0, clustered",1004,abrupt,0.5,0.0,clustered,PH river по умолчанию,сырые,порог,0.7936170212765957,1.0,0.9738903394255874,0.02610966057441253,1.0,0.050890585241730284,143.5,143.5
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,PH,сырые,uncorrected,0.10425531914893617,0.5319148936170213,0.8305084745762712,0.1694915254237288,1.0,0.2898550724637681,192.0,192.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,PH,сырые,bonferroni,0.0,0.0,0.0,0.8888888888888888,0.8,0.8421052631578948,534.0,622.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,PH,сырые,bh_window,0.0,0.0,0.0,0.8888888888888888,0.8,0.8421052631578948,522.8888888888889,612.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,0.75,0.3,0.4285714285714285,841.0,1432.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,0.8,0.888888888888889,457.0,772.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,0.8888888888888888,0.8,0.8421052631578948,534.0,622.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,KS,сырые,uncorrected,0.15106382978723404,0.7021276595744681,0.8765432098765432,0.12345679012345678,1.0,0.21978021978021975,332.0,332.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.1,0.9,0.9,0.9,600.6666666666666,682.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,KS,сырые,bh_window,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.8181818181818182,0.9,0.8571428571428572,545.1111111111111,632.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,0.5,0.1,0.16666666666666669,850.0,1672.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,KS,остатки,bonferroni,0.0,0.0,0.0,0.8888888888888888,0.8,0.8421052631578948,656.2222222222222,732.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,KS,остатки,bh_window,0.006382978723404255,0.06382978723404255,0.25,0.6666666666666666,0.8,0.7272727272727272,645.1111111111111,722.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,ADWIN,сырые,uncorrected,0.26595744680851063,0.9361702127659575,0.9259259259259259,0.07407407407407407,1.0,0.13793103448275862,162.0,162.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,ADWIN,сырые,bonferroni,0.01702127659574468,0.1702127659574468,0.47058823529411764,0.47058823529411764,0.8,0.5925925925925927,445.1111111111111,542.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,ADWIN,сырые,bh_window,0.02127659574468085,0.19148936170212766,0.5263157894736842,0.47368421052631576,0.9,0.6206896551724138,311.77777777777777,422.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,ADWIN,сырые,LORD++,0.0,0.0,0.0,1.0,0.7,0.8235294117647058,448.85714285714283,862.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,ADWIN,остатки,bonferroni,0.01702127659574468,0.1702127659574468,0.47058823529411764,0.47058823529411764,0.8,0.5925925925925927,467.3333333333333,562.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,ADWIN,остатки,bh_window,0.02553191489361702,0.2127659574468085,0.5714285714285714,0.42857142857142855,0.9,0.5806451612903225,334.0,442.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,uncorrected,0.28085106382978725,0.9148936170212766,0.9295774647887324,0.07042253521126761,1.0,0.13157894736842107,142.0,142.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.8888888888888888,0.8,0.8421052631578948,344.5,682.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,bh_window,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.7272727272727273,0.8,0.761904761904762,434.0,532.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,2032.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(1),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.8888888888888888,0.8,0.8421052631578948,432.0,752.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(1),остатки,bh_window,0.006382978723404255,0.06382978723404255,0.2727272727272727,0.7272727272727273,0.8,0.761904761904762,432.0,752.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,uncorrected,0.1276595744680851,0.6808510638297872,0.8571428571428571,0.14285714285714285,1.0,0.25,252.0,252.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.1,0.9,0.9,0.9,545.1111111111111,632.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,bh_window,0.002127659574468085,0.02127659574468085,0.1,0.9,0.9,0.9,500.6666666666667,592.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,0.1,0.18181818181818182,750.0,1842.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(3),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.8181818181818182,0.9,0.8571428571428572,534.0,622.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,MeanShift(3),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.8181818181818182,0.9,0.8571428571428572,500.6666666666667,592.0
"abrupt, Δ=0.5, ρ=0, clustered",1005,abrupt,0.5,0.0,clustered,PH river по умолчанию,сырые,порог,0.7106382978723405,1.0,0.9709302325581395,0.029069767441860465,1.0,0.05649717514124294,192.0,192.0
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,PH,сырые,uncorrected,0.09148936170212765,0.5106382978723404,0.8113207547169812,0.18867924528301888,1.0,0.3174603174603175,190.5,190.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,PH,сырые,bonferroni,0.0,0.0,0.0,0.7777777777777778,0.7,0.7368421052631577,701.3333333333334,970.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,PH,сырые,bh_window,0.0,0.0,0.0,1.0,0.9,0.9473684210526316,256.8888888888889,570.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,0.8,0.4,0.5333333333333333,741.0,1930.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,0.8571428571428571,0.6,0.7058823529411764,498.7142857142857,1230.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,PH,остатки,bh_window,0.0,0.0,0.0,0.8571428571428571,0.6,0.7058823529411764,484.42857142857144,1220.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,KS,сырые,uncorrected,0.13404255319148936,0.723404255319149,0.863013698630137,0.136986301369863,1.0,0.24096385542168672,230.5,230.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,KS,сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.18181818181818182,0.6363636363636364,0.7,0.6666666666666666,712.4444444444445,980.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,KS,сырые,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.6666666666666666,0.8,0.7272727272727272,700.5,700.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,0.6,0.3,0.4,1054.0,1950.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.5555555555555556,0.5,0.5263157894736842,823.0,1200.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,KS,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.6363636363636364,0.7,0.6666666666666666,810.5,810.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,ADWIN,сырые,uncorrected,0.26595744680851063,0.9361702127659575,0.9259259259259259,0.07407407407407407,1.0,0.13793103448275862,160.5,160.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,ADWIN,сырые,bonferroni,0.01276595744680851,0.1276595744680851,0.4,0.6,0.9,0.7200000000000001,290.22222222222223,600.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,ADWIN,сырые,bh_window,0.010638297872340425,0.0851063829787234,0.3333333333333333,0.6,0.9,0.7200000000000001,380.5,380.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,ADWIN,сырые,LORD++,0.0,0.0,0.0,0.7142857142857143,0.5,0.588235294117647,703.7142857142857,1510.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,ADWIN,остатки,bonferroni,0.01702127659574468,0.1702127659574468,0.47058823529411764,0.5294117647058824,0.9,0.6666666666666667,312.44444444444446,620.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,ADWIN,остатки,bh_window,0.01702127659574468,0.1276595744680851,0.47058823529411764,0.5294117647058824,0.9,0.6666666666666667,279.1111111111111,590.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,uncorrected,0.2936170212765957,0.9787234042553191,0.9324324324324325,0.06756756756756757,1.0,0.12658227848101267,120.5,120.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,bonferroni,0.006382978723404255,0.06382978723404255,0.2727272727272727,0.45454545454545453,0.5,0.47619047619047616,885.5,1250.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,bh_window,0.00851063829787234,0.0851063829787234,0.3333333333333333,0.5833333333333334,0.7,0.6363636363636365,685.5,1090.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,1.0,0.1,0.18181818181818182,428.0,2550.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.25,0.375,0.3,0.33333333333333326,1010.5,1690.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(1),остатки,bh_window,0.006382978723404255,0.06382978723404255,0.3,0.6,0.6,0.6,513.0,1240.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,uncorrected,0.13617021276595745,0.7021276595744681,0.8648648648648649,0.13513513513513514,1.0,0.2380952380952381,250.5,250.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,390.5,390.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,290.5,290.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,2710.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,0.8,0.8,0.8000000000000002,640.5,640.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,0.9,0.9,0.9,380.5,380.5
"abrupt, Δ=0.5, ρ=0, clustered",1007,abrupt,0.5,0.0,clustered,PH river по умолчанию,сырые,порог,0.7617021276595745,0.9787234042553191,0.9728260869565217,0.02717391304347826,1.0,0.05291005291005291,150.5,150.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,PH,сырые,uncorrected,0.10638297872340426,0.6170212765957447,0.8333333333333334,0.16666666666666666,1.0,0.2857142857142857,219.5,219.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,PH,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.7777777777777778,0.7,0.7368421052631577,664.5,909.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,PH,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.8888888888888888,0.8,0.8421052631578948,427.0,719.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,PH,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1889.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,PH,остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.2,0.7,0.7,0.7,652.0,899.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,PH,остатки,bh_window,0.00425531914893617,0.0425531914893617,0.2,0.8,0.8,0.8000000000000002,452.0,739.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,KS,сырые,uncorrected,0.15531914893617021,0.8297872340425532,0.8795180722891566,0.12048192771084337,1.0,0.21505376344086022,319.5,319.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,KS,сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.2,0.7,0.7,0.7,677.0,919.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,KS,сырые,bh_window,0.00425531914893617,0.0425531914893617,0.2,0.8,0.8,0.8000000000000002,502.0,779.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,KS,сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1889.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.1111111111111111,0.8888888888888888,0.8,0.8421052631578948,614.5,869.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,KS,остатки,bh_window,0.00425531914893617,0.0425531914893617,0.2,0.8,0.8,0.8000000000000002,552.0,819.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,ADWIN,сырые,uncorrected,0.2978723404255319,0.9787234042553191,0.9333333333333333,0.06666666666666667,1.0,0.125,199.5,199.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,ADWIN,сырые,bonferroni,0.01276595744680851,0.1276595744680851,0.4,0.5333333333333333,0.8,0.64,421.55555555555554,529.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,ADWIN,сырые,bh_window,0.014893617021276596,0.14893617021276595,0.4375,0.5625,0.9,0.6923076923076923,343.77777777777777,459.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,ADWIN,сырые,LORD++,0.0,0.0,0.0,0.7142857142857143,0.5,0.588235294117647,648.2857142857143,1059.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,ADWIN,остатки,bonferroni,0.010638297872340425,0.10638297872340426,0.38461538461538464,0.5384615384615384,0.7,0.608695652173913,389.5,689.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,ADWIN,остатки,bh_window,0.01702127659574468,0.14893617021276595,0.5,0.5,0.8,0.6153846153846154,377.0,679.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,uncorrected,0.28297872340425534,1.0,0.9300699300699301,0.06293706293706294,0.9,0.11764705882352942,279.5,279.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,bonferroni,0.00425531914893617,0.0425531914893617,0.2,0.5,0.5,0.5,727.0,959.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,bh_window,0.006382978723404255,0.06382978723404255,0.2727272727272727,0.7272727272727273,0.8,0.761904761904762,364.5,669.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1889.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.2222222222222222,0.5555555555555556,0.5,0.5263157894736842,745.0,1049.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(1),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.2222222222222222,0.6666666666666666,0.6,0.631578947368421,573.5714285714286,929.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,uncorrected,0.14893617021276595,0.7446808510638298,0.875,0.125,1.0,0.2222222222222222,269.5,269.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,bonferroni,0.0,0.0,0.0,0.875,0.7,0.7777777777777777,517.375,869.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,bh_window,0.0,0.0,0.0,0.7777777777777778,0.7,0.7368421052631577,613.0,779.5
"abrupt, Δ=0.5, ρ=0, clustered",1006,abrupt,0.5,0.0,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,,0.0,0.0,,1889.5
