window,min_p,n_below,n_streams,rho,seed
22,0.002841204904946438,7,500,0.0,13
23,0.0012222900423552755,6,500,0.0,13
24,0.00033142751380305194,8,500,0.0,13
25,0.0005898400002760329,10,500,0.0,13
26,0.00043488124219665485,10,500,0.0,13
27,0.000697367970473648,4,500,0.0,13
28,0.0010031381381344054,10,500,0.0,13
29,0.0003575467530471188,10,500,0.0,13
30,0.0004839755216871254,10,500,0.0,13
31,0.0005430435762136781,4,500,0.0,13
32,0.0005091435883906903,5,500,0.0,13
33,0.0016284527037935812,4,500,0.0,13
34,0.0007374532276620775,5,500,0.0,13
35,0.00023130364266717263,9,500,0.0,13
36,0.0004179521887017512,11,500,0.0,13
37,0.001012510601716226,8,500,0.0,13
38,0.0003325631091330187,4,500,0.0,13
39,0.0009395480010211271,4,500,0.0,13
40,0.003846929901982832,4,500,0.0,13
41,0.001899651890500064,9,500,0.0,13
42,0.001983237823130777,12,500,0.0,13
43,0.0017534369160314347,6,500,0.0,13
44,0.0008781553552457286,5,500,0.0,13
45,0.0011467216831767936,5,500,0.0,13
46,0.003703155992813772,6,500,0.0,13
0,0.004776657646751777,6,500,0.0,14
1,0.0012543919046727366,10,500,0.0,14
2,0.002297001303368384,8,500,0.0,14
3,0.003086931480251095,5,500,0.0,14
4,0.0019811780221966864,5,500,0.0,14
5,0.0011502520242427912,6,500,0.0,14
6,0.0014381534869571206,7,500,0.0,14
7,0.0005540184933842478,12,500,0.0,14
8,0.0010184111019368271,11,500,0.0,14
9,0.001882142426428557,6,500,0.0,14
10,0.0025979094391984717,6,500,0.0,14
11,0.0022937180689537573,8,500,0.0,14
12,0.0013951799898878476,5,500,0.0,14
13,0.00036406043407414537,6,500,0.0,14
14,0.0006461028821719479,8,500,0.0,14
15,0.0025812553276935496,10,500,0.0,14
16,0.001450404699224897,11,500,0.0,14
17,0.0010896548759489375,8,500,0.0,14
18,0.0010573095704243737,10,500,0.0,14
19,0.0011135848709917394,13,500,0.0,14
20,0.001791875821276964,9,500,0.0,14
21,0.0016853371552525511,11,500,0.0,14
22,0.00046911919285401937,11,500,0.0,14
23,0.00032086566586211646,8,500,0.0,14
24,0.0014735447921630333,10,500,0.0,14
25,0.0005641063788223732,11,500,0.0,14
26,0.0007229236259365296,10,500,0.0,14
27,0.00012548661844852247,14,500,0.0,14
28,0.00028656349024206004,13,500,0.0,14
29,0.00069787783156295,15,500,0.0,14
30,0.0009146194262319385,10,500,0.0,14
31,0.00022013002461514274,12,500,0.0,14
32,0.00041672004461434475,12,500,0.0,14
33,0.0005669687609170824,13,500,0.0,14
34,0.0004949911447508841,13,500,0.0,14
35,0.0012046429522993931,11,500,0.0,14
36,0.0020343568779047005,8,500,0.0,14
37,0.0021495318114081205,12,500,0.0,14
38,0.0010548033948800078,11,500,0.0,14
39,0.001565118955445427,12,500,0.0,14
40,0.0004321139348305632,6,500,0.0,14
41,0.00018893510426483656,6,500,0.0,14
42,2.8381909532433284e-05,8,500,0.0,14
43,4.2348412418959655e-05,6,500,0.0,14
44,0.00021228469301264884,5,500,0.0,14
45,0.0002617592285971791,7,500,0.0,14
46,0.0004085608771281403,10,500,0.0,14
0,0.0012490769439558677,9,500,0.0,15
1,0.0014820796630801115,9,500,0.0,15
2,0.0005476449184978424,5,500,0.0,15
3,4.562548943186717e-05,7,500,0.0,15
4,7.614084979331079e-05,10,500,0.0,15
5,6.263383559726484e-05,8,500,0.0,15
6,0.00021502692954141769,8,500,0.0,15
7,0.0001316517995735754,5,500,0.0,15
8,0.0004311851116089128,5,500,0.0,15
9,0.00014429081754221935,9,500,0.0,15
10,0.0004005666187600959,14,500,0.0,15
11,0.0014237386199284783,12,500,0.0,15
12,0.000669628843734327,11,500,0.0,15
13,0.0008439442337489664,9,500,0.0,15
14,0.0016108073193337254,8,500,0.0,15
15,0.001400478664701455,6,500,0.0,15
16,7.869338960685035e-05,5,500,0.0,15
17,7.188287033410069e-06,6,500,0.0,15
18,1.970422839134551e-05,3,500,0.0,15
19,0.0006684686609908256,5,500,0.0,15
20,0.0013036149297259783,4,500,0.0,15
21,0.0002893319498591175,6,500,0.0,15
22,0.0008648435445834457,10,500,0.0,15
23,0.0026636336138441243,7,500,0.0,15
24,0.00010206759078183877,4,500,0.0,15
25,4.541086924035466e-05,5,500,0.0,15
26,4.2295528979729276e-05,6,500,0.0,15
27,1.4225655748583536e-05,10,500,0.0,15
28,1.4575874769646834e-05,8,500,0.0,15
29,0.00018139354807180334,7,500,0.0,15
30,0.0003633187299940947,4,500,0.0,15
31,0.0008275207482330394,5,500,0.0,15
32,0.0019125955898635393,6,500,0.0,15
33,0.00046669818194253676,6,500,0.0,15
34,0.0007186804149791831,9,500,0.0,15
35,0.00022197561881030482,7,500,0.0,15
36,0.00013053143596070894,11,500,0.0,15
37,4.7046625545538434e-05,7,500,0.0,15
38,0.00014029299460073064,6,500,0.0,15
39,0.00035070236605370524,6,500,0.0,15
40,0.0022388890292858467,5,500,0.0,15
41,0.005757932428836912,2,500,0.0,15
42,0.002134587471983283,2,500,0.0,15
43,0.006013127893993083,2,500,0.0,15
44,0.000839987895536879,5,500,0.0,15
45,6.930159657106098e-05,7,500,0.0,15
46,0.00023454368092512697,7,500,0.0,15
0,0.023293624369585722,0,500,0.3,0
1,0.011387659670473333,0,500,0.3,0
2,0.008030830580948186,1,500,0.3,0
3,0.01628174611353433,0,500,0.3,0
4,0.00892677075341527,1,500,0.3,0
5,0.005913039652411035,1,500,0.3,0
6,0.02594810379241517,0,500,0.3,0
7,0.059880239520958084,0,500,0.3,0
8,0.029940119760479042,0,500,0.3,0
9,0.021956087824351298,0,500,0.3,0
10,0.002716754939415051,6,500,0.3,0
11,0.005413829312353234,4,500,0.3,0
12,0.0011274799081585204,3,500,0.3,0
13,0.0017607544311073209,3,500,0.3,0
14,0.008219329180372407,1,500,0.3,0
15,0.023952095808383235,0,500,0.3,0
16,0.05788423153692615,0,500,0.3,0
17,0.02594810379241517,0,500,0.3,0
18,0.05389221556886228,0,500,0.3,0
19,0.011554791239414657,0,500,0.3,0
20,0.013653053616387576,0,500,0.3,0
21,0.00851682661371675,1,500,0.3,0
22,0.033932135728542916,0,500,0.3,0
23,0.021956087824351298,0,500,0.3,0
24,0.033932135728542916,0,500,0.3,0
25,0.0060394545594283705,1,500,0.3,0
26,0.031936127744510975,0,500,0.3,0
27,0.023952095808383235,0,500,0.3,0
28,0.011468744391830293,0,500,0.3,0
29,0.002322439153630895,4,500,0.3,0
30,0.0004359573393833719,6,500,0.3,0
31,0.0035095534254751797,4,500,0.3,0
32,0.0031297693524001886,3,500,0.3,0
33,0.015151316367896107,0,500,0.3,0
34,0.021956087824351298,0,500,0.3,0
35,0.002476475828987411,8,500,0.3,0
36,0.0036577279478011097,7,500,0.3,0
37,0.0028713685254899176,5,500,0.3,0
38,0.0011131919174069368,6,500,0.3,0
39,0.002623988841834874,7,500,0.3,0
40,0.0002754325697076846,7,500,0.3,0
41,0.000393704641318459,5,500,0.3,0
42,0.005748485318853417,2,500,0.3,0
43,0.0059383216902592914,1,500,0.3,0
44,0.009947616394584005,1,500,0.3,0
45,0.0048213683591632195,5,500,0.3,0
46,0.010818390493962946,0,500,0.3,0
0,0.00021991771079577814,3,500,0.3,1
1,9.128137727041345e-05,23,500,0.3,1
2,5.758160394645001e-05,28,500,0.3,1
3,7.966803982602842e-05,20,500,0.3,1
4,0.00032811889129057695,7,500,0.3,1
5,0.0027926490442900256,7,500,0.3,1
6,0.0013678767809132827,5,500,0.3,1
7,0.003736878019606215,6,500,0.3,1
8,0.0023052811943421393,17,500,0.3,1
9,0.0003808583053553701,25,500,0.3,1
10,3.261100267201025e-05,42,500,0.3,1
11,6.473111086145379e-06,27,500,0.3,1
12,0.00013509414187549997,30,500,0.3,1
13,0.00045140799254244696,25,500,0.3,1
14,0.00033276268433261283,23,500,0.3,1
15,0.0001984411184480522,46,500,0.3,1
16,0.00013952674605897104,64,500,0.3,1
17,5.8152830040373804e-05,93,500,0.3,1
18,4.430951267324781e-05,70,500,0.3,1
19,4.6193363198121436e-05,44,500,0.3,1
20,0.00013248340458491245,26,500,0.3,1
21,0.0008853932232388203,9,500,0.3,1
22,2.3291261923192765e-05,43,500,0.3,1
23,1.9056336161765672e-05,42,500,0.3,1
24,5.317010617821148e-05,33,500,0.3,1
25,0.0002132365364566031,17,500,0.3,1
26,0.00030560951530978343,29,500,0.3,1
27,0.0005893368547742213,30,500,0.3,1
28,0.00017907598717072294,35,500,0.3,1
29,8.177563674155562e-05,33,500,0.3,1
30,5.8644287837835106e-05,54,500,0.3,1
31,0.0001889757540054198,31,500,0.3,1
32,0.0002096611440481367,17,500,0.3,1
33,0.0009723962366906454,7,500,0.3,1
34,0.001544736851005117,8,500,0.3,1
35,0.0014978113064722867,6,500,0.3,1
36,0.0013252596515531795,6,500,0.3,1
37,0.0009285795276121177,21,500,0.3,1
38,0.0004689703168724624,31,500,0.3,1
39,6.130304065469025e-05,44,500,0.3,1
40,0.0002070648246017986,27,500,0.3,1
41,0.0007903406857058858,20,500,0.3,1
42,6.615654129062319e-05,32,500,0.3,1
43,0.00010249839428854136,22,500,0.3,1
44,0.0006780749456898469,16,500,0.3,1
45,0.00042031690195471773,12,500,0.3,1
46,0.004503470268601587,4,500,0.3,1
0,0.004307895356201074,3,500,0.3,3
1,0.0016550167694988468,10,500,0.3,3
2,0.0006265579857049094,14,500,0.3,3
3,0.0001417109213235705,15,500,0.3,3
4,0.0007116783004523722,10,500,0.3,3
5,0.0037201383903454448,1,500,0.3,3
6,0.004856902004666919,2,500,0.3,3
7,0.006659217945116709,3,500,0.3,3
8,0.00596251976381389,4,500,0.3,3
9,0.0006183092670189168,7,500,0.3,3
10,0.0018504616513189713,8,500,0.3,3
11,0.0016060357799972782,3,500,0.3,3
12,0.0016066900258838541,4,500,0.3,3
13,0.0007571792156479758,7,500,0.3,3
14,0.001097494070536935,10,500,0.3,3
15,0.001962524910192125,3,500,0.3,3
16,0.007294056767577209,2,500,0.3,3
17,0.005376934043427711,3,500,0.3,3
18,0.003383281978581182,6,500,0.3,3
19,0.0015949676217493257,12,500,0.3,3
20,0.0025867831494317834,7,500,0.3,3
21,0.005780037351390866,2,500,0.3,3
22,0.011029742065875987,0,500,0.3,3
23,0.011260599624858286,0,500,0.3,3
24,0.004353407626210929,1,500,0.3,3
25,0.005123317686782824,1,500,0.3,3
26,0.0034288239455156793,3,500,0.3,3
27,0.004282053949262299,2,500,0.3,3
28,0.00312051566391538,4,500,0.3,3
29,0.0037535210676781063,5,500,0.3,3
30,0.005346262853643606,1,500,0.3,3
31,0.0077585826595657605,1,500,0.3,3
32,0.01140812714278228,0,500,0.3,3
33,0.009515084597039921,1,500,0.3,3
34,0.006159053411727537,1,500,0.3,3
35,0.015494803699747865,0,500,0.3,3
36,0.004282711022090999,4,500,0.3,3
37,0.004461563098864276,2,500,0.3,3
38,0.004560009908629425,2,500,0.3,3
39,0.0035507996048758993,1,500,0.3,3
40,0.012964844527497155,0,500,0.3,3
41,0.004143093138392554,3,500,0.3,3
42,0.0029151825894913335,2,500,0.3,3
43,0.0008531840093847209,4,500,0.3,3
44,0.0017190087637521678,4,500,0.3,3
45,0.002289065057113239,4,500,0.3,3
46,0.0030914911911479746,4,500,0.3,3
0,0.023952095808383235,0,500,0.3,2
1,0.006438940188163177,1,500,0.3,2
2,0.002766618069971395,3,500,0.3,2
3,0.004522522352491639,3,500,0.3,2
4,0.003949017001803705,4,500,0.3,2
5,0.0026008549947804886,4,500,0.3,2
6,0.001400530437297918,12,500,0.3,2
7,0.0023914068950031484,9,500,0.3,2
8,0.005457405723598844,2,500,0.3,2
9,0.023952095808383235,0,500,0.3,2
10,0.04590818363273453,0,500,0.3,2
11,0.041916167664670656,0,500,0.3,2
12,0.009001512330434202,2,500,0.3,2
13,0.008528033793238453,2,500,0.3,2
14,0.0022193135323588455,2,500,0.3,2
15,0.003177019242197458,3,500,0.3,2
16,0.005222630608330408,1,500,0.3,2
17,0.0012401714318245264,4,500,0.3,2
18,0.00031633846914327083,5,500,0.3,2
19,0.0009484822599803959,3,500,0.3,2
20,0.0004965769373202763,6,500,0.3,2
21,0.0007397273913985354,8,500,0.3,2
22,0.00013260801710493584,5,500,0.3,2
23,0.00018533003040222237,8,500,0.3,2
24,0.0004959942179759474,8,500,0.3,2
25,0.0020551781972740395,9,500,0.3,2
26,0.0006427176224476464,12,500,0.3,2
27,0.0013701454886178984,9,500,0.3,2
28,0.001118776451465293,5,500,0.3,2
29,0.000471810635562458,15,500,0.3,2
30,5.100528171664659e-05,19,500,0.3,2
31,9.926819859337024e-05,25,500,0.3,2
32,8.505616312931672e-05,22,500,0.3,2
33,5.582563238799421e-05,21,500,0.3,2
34,0.0003027275586412897,8,500,0.3,2
35,0.001309832287656168,6,500,0.3,2
36,0.006220103873759621,2,500,0.3,2
37,0.004868996341383737,2,500,0.3,2
38,0.0018172533189791452,12,500,0.3,2
39,0.0007936935463205522,20,500,0.3,2
40,0.00033696469144455003,15,500,0.3,2
41,0.0005314249293170961,6,500,0.3,2
42,0.008875927705314299,1,500,0.3,2
43,0.004776756246428512,1,500,0.3,2
44,0.0007858036091768977,6,500,0.3,2
45,0.0002362805807506345,31,500,0.3,2
46,0.00013056349208301544,30,500,0.3,2
0,0.0030544301936764936,8,500,0.3,4
1,0.033932135728542916,0,500,0.3,4
2,0.020273258921926288,0,500,0.3,4
3,0.027944111776447105,0,500,0.3,4
4,0.031936127744510975,0,500,0.3,4
5,0.010883504875970354,0,500,0.3,4
6,0.01168385593692293,0,500,0.3,4
7,0.02594810379241517,0,500,0.3,4
8,0.02013138290581686,0,500,0.3,4
9,0.016352998823294,0,500,0.3,4
10,0.01466486688969326,0,500,0.3,4
11,0.009791258587627456,1,500,0.3,4
12,0.0019006530751557171,3,500,0.3,4
13,0.0005983666056059574,5,500,0.3,4
14,0.000586067240983369,4,500,0.3,4
15,0.0022047220219331095,3,500,0.3,4
16,0.009794413573998037,1,500,0.3,4
17,0.02594810379241517,0,500,0.3,4
18,0.03592814371257485,0,500,0.3,4
19,0.011771700165464832,0,500,0.3,4
20,0.00146746916719538,2,500,0.3,4
21,0.005054035521322511,1,500,0.3,4
22,0.009561980849798665,1,500,0.3,4
23,0.006992831454315163,1,500,0.3,4
24,0.010335652080976305,0,500,0.3,4
25,0.0110580706272288,0,500,0.3,4
26,0.00715983955631932,3,500,0.3,4
27,0.005394816071971503,1,500,0.3,4
28,0.007090539175904758,1,500,0.3,4
29,0.0062598969827281975,1,500,0.3,4
30,0.008870041035166793,1,500,0.3,4
31,0.007780796413432815,1,500,0.3,4
32,0.002796182233831627,3,500,0.3,4
33,0.0033827230775428704,3,500,0.3,4
34,0.004486049436251736,2,500,0.3,4
35,0.0040571059456497496,1,500,0.3,4
36,0.0011420227656333498,3,500,0.3,4
37,0.0009473556988881308,9,500,0.3,4
38,0.0013648196147374512,6,500,0.3,4
39,0.001262613441295513,8,500,0.3,4
40,0.0010811001323315459,9,500,0.3,4
41,0.0015912924985196364,5,500,0.3,4
42,0.0022650944686509137,2,500,0.3,4
43,0.003731443346128847,7,500,0.3,4
44,0.003387070367453958,7,500,0.3,4
45,0.003369012699926305,3,500,0.3,4
46,0.0033870412493881156,2,500,0.3,4
0,0.02594810379241517,0,500,0.3,6
1,0.01258291776348321,0,500,0.3,6
2,0.004587145641182669,1,500,0.3,6
3,0.0027574833232935896,1,500,0.3,6
4,0.015643734738314742,0,500,0.3,6
5,0.002580764708149605,1,500,0.3,6
6,0.007312774609856703,1,500,0.3,6
7,0.003070728996239741,1,500,0.3,6
8,0.012758847405628923,0,500,0.3,6
9,0.003119509530208792,2,500,0.3,6
10,0.0005940031914326528,3,500,0.3,6
11,0.0006962228637322996,4,500,0.3,6
12,0.000584664087826169,14,500,0.3,6
13,0.0007173462768264131,15,500,0.3,6
14,0.000936615822972422,5,500,0.3,6
15,0.0005867041127966126,6,500,0.3,6
16,0.00042289646160630946,2,500,0.3,6
17,0.002380409409864174,4,500,0.3,6
18,0.0035086737830381286,3,500,0.3,6
19,0.00383789459552062,2,500,0.3,6
20,0.007671571019712046,1,500,0.3,6
21,0.013517755179253091,0,500,0.3,6
22,0.02594810379241517,0,500,0.3,6
23,0.031936127744510975,0,500,0.3,6
24,0.021956087824351298,0,500,0.3,6
25,0.003742780441216709,3,500,0.3,6
26,0.010640608765559598,0,500,0.3,6
27,0.002213948072590312,3,500,0.3,6
28,0.003573337722088019,3,500,0.3,6
29,0.007081229610510699,2,500,0.3,6
30,0.0031224984645100693,2,500,0.3,6
31,0.0026143986400852873,3,500,0.3,6
32,0.004711554889396674,3,500,0.3,6
33,0.007713991956599356,2,500,0.3,6
34,0.0017681725216788656,4,500,0.3,6
35,0.0007489385858994653,8,500,0.3,6
36,0.0018546653752407882,9,500,0.3,6
37,0.0012344791623747648,3,500,0.3,6
38,0.0027399481939850067,2,500,0.3,6
39,0.007896244289503642,1,500,0.3,6
40,0.009413476311651826,1,500,0.3,6
41,0.02594810379241517,0,500,0.3,6
42,0.012241831388943952,0,500,0.3,6
43,0.01658223476566207,0,500,0.3,6
44,0.005850122967364622,2,500,0.3,6
45,0.008190083245169979,1,500,0.3,6
46,0.008350051410986272,2,500,0.3,6
0,0.0016161783090904273,10,500,0.3,5
1,0.0004347046219221269,35,500,0.3,5
2,0.00095716134882393,24,500,0.3,5
3,0.00011805570482731342,24,500,0.3,5
4,0.0004074947293453325,26,500,0.3,5
5,0.0004796946799516213,26,500,0.3,5
6,0.0003408486180461056,24,500,0.3,5
7,0.0005314351087825055,29,500,0.3,5
8,0.00025203664744849767,42,500,0.3,5
9,0.00025786245398187697,40,500,0.3,5
10,0.00011422162574673187,43,500,0.3,5
11,0.00038574475727969814,26,500,0.3,5
12,0.0012567242450155437,17,500,0.3,5
13,0.0006398708657586781,19,500,0.3,5
14,0.0004677747550887782,29,500,0.3,5
15,0.000529713151771342,34,500,0.3,5
16,0.0010054517560288375,23,500,0.3,5
17,0.00017348586960987816,31,500,0.3,5
18,0.0014601925673842831,14,500,0.3,5
19,0.0003072874976866116,19,500,0.3,5
20,0.00034580392835276976,13,500,0.3,5
21,0.0001693182533574906,21,500,0.3,5
22,0.00029067007437025494,23,500,0.3,5
23,0.0006866416807976652,22,500,0.3,5
24,0.00023917165949425596,25,500,0.3,5
25,0.00029641866307187817,30,500,0.3,5
26,0.00015207912367934197,37,500,0.3,5
27,0.00016261904245153095,49,500,0.3,5
28,0.00017589782291557005,27,500,0.3,5
29,0.00014887086391465144,15,500,0.3,5
30,0.00024590775384655155,10,500,0.3,5
31,0.0004742971496416977,12,500,0.3,5
32,0.0004002860736209285,34,500,0.3,5
33,0.0002015244606029853,67,500,0.3,5
34,0.00013096432218408224,68,500,0.3,5
35,0.00013587367859310484,47,500,0.3,5
36,0.00028930563772834903,41,500,0.3,5
37,0.00034690849565544745,44,500,0.3,5
38,0.000428611771795034,33,500,0.3,5
39,0.0004701454964556962,30,500,0.3,5
40,0.0007031798960095619,23,500,0.3,5
41,0.0012573193350379696,15,500,0.3,5
42,0.00027534266846562,35,500,0.3,5
43,0.0003608608511133684,38,500,0.3,5
44,0.0006558809956840436,30,500,0.3,5
45,0.000504993886471888,27,500,0.3,5
46,0.00013805515558485247,23,500,0.3,5
0,0.0020300982581055445,11,500,0.3,7
1,0.001677975341627909,6,500,0.3,7
2,0.010650087277104496,0,500,0.3,7
3,0.0021152634597037417,3,500,0.3,7
4,0.00016769028554850562,7,500,0.3,7
5,0.00015409821150426105,13,500,0.3,7
6,2.171872110741313e-05,39,500,0.3,7
7,2.272403208699044e-05,33,500,0.3,7
8,8.789663887733917e-05,19,500,0.3,7
9,0.00042327308617662925,30,500,0.3,7
10,0.0008193377908426981,32,500,0.3,7
11,0.0008876491830761406,24,500,0.3,7
12,0.00020327929030358708,59,500,0.3,7
13,0.000277570536625418,33,500,0.3,7
14,0.0005355295722035292,14,500,0.3,7
15,0.0012294852413539626,21,500,0.3,7
16,0.0002186511669591002,43,500,0.3,7
17,0.0001051264025748836,31,500,0.3,7
18,3.6029557078557516e-05,41,500,0.3,7
19,5.364720859617634e-05,33,500,0.3,7
20,0.001125388025676909,24,500,0.3,7
21,0.0018985453270330814,23,500,0.3,7
22,0.0005414585211757061,30,500,0.3,7
23,0.00011789969256237165,58,500,0.3,7
24,0.00023929920123814965,47,500,0.3,7
25,0.000245061480586622,33,500,0.3,7
26,0.001025676226191694,15,500,0.3,7
27,0.0006880791524819656,16,500,0.3,7
28,0.0001577416507303758,53,500,0.3,7
29,6.817033568679178e-05,95,500,0.3,7
30,0.00012881285674904284,79,500,0.3,7
31,0.00030686761440335485,65,500,0.3,7
32,0.0009040548312357071,25,500,0.3,7
33,0.0012039650714998431,21,500,0.3,7
34,0.0009001584594980887,23,500,0.3,7
35,0.00017481020603757577,29,500,0.3,7
36,0.0003466285257895082,38,500,0.3,7
37,0.0006656061460012271,50,500,0.3,7
38,9.479520897884447e-05,81,500,0.3,7
39,0.00015563186303014714,49,500,0.3,7
40,0.0012206714251537687,21,500,0.3,7
41,0.002717864125011897,15,500,0.3,7
42,0.0011565099616148993,9,500,0.3,7
43,0.0007709215075178818,12,500,0.3,7
44,0.0007996282868193319,12,500,0.3,7
45,0.00036424779561388976,22,500,0.3,7
46,0.0004024340061732411,30,500,0.3,7
0,0.0009309358591631354,11,500,0.3,8
1,0.0002562560151963951,17,500,0.3,8
2,0.0001666297881880919,20,500,0.3,8
3,0.0014196232864430729,7,500,0.3,8
4,0.0009298465762477737,8,500,0.3,8
5,0.0015500628942337466,3,500,0.3,8
6,0.001408836052178846,1,500,0.3,8
7,0.010485824342124155,0,500,0.3,8
8,0.00468572254359046,1,500,0.3,8
9,0.0060886125110902745,2,500,0.3,8
10,0.00751350485171913,4,500,0.3,8
11,0.00719524208656107,3,500,0.3,8
12,0.0030964526929646474,3,500,0.3,8
13,0.0007943270671097966,7,500,0.3,8
14,0.0016295993044435162,13,500,0.3,8
15,0.0010061280384056064,12,500,0.3,8
16,0.0015219568965880836,5,500,0.3,8
17,0.000713517763543719,6,500,0.3,8
18,0.0007317382350418063,7,500,0.3,8
19,0.00395431357052794,4,500,0.3,8
20,0.007281553195958946,2,500,0.3,8
21,0.0077064068032956295,2,500,0.3,8
22,0.011783315510288401,0,500,0.3,8
23,0.0016236390055912415,2,500,0.3,8
24,0.0036178887446485283,4,500,0.3,8
25,0.0037191256651151676,4,500,0.3,8
26,0.0003354346197075351,13,500,0.3,8
27,0.0003672513770043144,20,500,0.3,8
28,0.00010120445953719999,21,500,0.3,8
29,7.024674431283278e-05,24,500,0.3,8
30,4.685485360442576e-05,23,500,0.3,8
31,0.00019020822349169876,16,500,0.3,8
32,0.0009348475688605389,8,500,0.3,8
33,0.0020339170568479358,3,500,0.3,8
34,0.0013234532924717556,5,500,0.3,8
35,0.00020760222540711375,9,500,0.3,8
36,0.0002392389995393875,10,500,0.3,8
37,0.0006801135293109167,8,500,0.3,8
38,0.0011545469766160944,10,500,0.3,8
39,0.000619676089173833,6,500,0.3,8
40,0.002351660784681797,4,500,0.3,8
41,0.004125070114343207,1,500,0.3,8
42,0.005064819818318234,2,500,0.3,8
43,0.0018102652469575214,2,500,0.3,8
44,0.0023984912602691283,2,500,0.3,8
45,0.0024422851900039746,4,500,0.3,8
46,0.001527184046037268,5,500,0.3,8
0,0.007830077588525308,3,500,0.3,9
1,0.005951180802487011,1,500,0.3,9
2,0.0030191464125747195,2,500,0.3,9
3,0.007104399295699489,2,500,0.3,9
4,0.004819267722477073,1,500,0.3,9
5,0.0030518923184687657,1,500,0.3,9
6,0.0014116363206814395,2,500,0.3,9
7,0.0011188248608139302,2,500,0.3,9
8,0.0015808306579518162,2,500,0.3,9
9,0.0003838381812839529,5,500,0.3,9
10,0.0005237036955272103,7,500,0.3,9
11,0.0005819238596780915,6,500,0.3,9
12,0.0021158348585242617,3,500,0.3,9
13,0.0034085950090620566,2,500,0.3,9
14,0.0010830142227781843,1,500,0.3,9
15,0.0017132464885614728,2,500,0.3,9
16,0.0003898036459020291,6,500,0.3,9
17,0.0023788345868576894,3,500,0.3,9
18,0.01006630881368649,0,500,0.3,9
19,0.006590387368993499,2,500,0.3,9
20,0.0012079867600294772,7,500,0.3,9
21,0.0008607964810538005,7,500,0.3,9
22,0.0016417330763254358,4,500,0.3,9
23,0.0016275449947684506,2,500,0.3,9
24,0.00368203807752353,1,500,0.3,9
25,0.004006964612309535,2,500,0.3,9
26,0.006017025262972129,2,500,0.3,9
27,0.003919335624286943,2,500,0.3,9
28,0.006840591770962067,2,500,0.3,9
29,0.027944111776447105,0,500,0.3,9
30,0.0030013277903967513,1,500,0.3,9
31,0.003017179384929318,2,500,0.3,9
32,0.0028698205083554566,1,500,0.3,9
33,0.002114025745883936,2,500,0.3,9
34,0.005065175793456085,4,500,0.3,9
35,0.0019105158349294383,4,500,0.3,9
