case,procedure,alpha,seed,n_tests,n_null_tests,alarms,false_alarms,true_alarms,fdp,window_fdp,far_per_test,power_per_test,false_alarms_per_window,p_any_false_alarm_per_window,false_alarms_per_1k_stream_steps,mtfa_stream_steps,n_drifts,detected,mdr,mean_delay,median_delay,degraded_per_drift,mtr
"gradual, Δ=0.5",LORD++,0.0001,3,4700,4460,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2340.9,
"gradual, Δ=0.5",LORD++,0.001,3,4700,4460,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2340.9,
"gradual, Δ=0.5",LORD++,0.01,3,4700,4460,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2340.9,
"gradual, Δ=0.5",LORD++,0.05,3,4697,4467,1,0,1,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,inf,10,1,0.9,1034.0,1034.0,2240.9,inf
"gradual, Δ=0.5",LORD++,0.1,3,4697,4467,1,0,1,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,inf,10,1,0.9,1034.0,1034.0,2240.9,inf
"gradual, Δ=0.5",uncorrected,1e-05,4,4691,4508,3,0,3,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,inf,10,3,0.7,1273.3333333333333,1141.0,1774.8,inf
"gradual, Δ=0.5",uncorrected,0.0001,4,4685,4536,5,0,5,0.0,0.0,0.0,0.03355704697986577,0.0,0.0,0.0,inf,10,5,0.5,794.6,755.0,1434.8,inf
"gradual, Δ=0.5",uncorrected,0.001,4,4674,4552,9,0,9,0.0,0.0,0.0,0.07377049180327869,0.0,0.0,0.0,inf,10,9,0.09999999999999998,1173.2222222222222,708.0,1164.8,inf
"gradual, Δ=0.5",uncorrected,0.01,4,4651,4534,17,8,9,0.47058823529411764,0.1276595744680851,0.00176444640494045,0.07692307692307693,0.1702127659574468,0.1276595744680851,0.01702127659574468,58750.0,10,9,0.09999999999999998,684.3333333333334,524.0,724.8,77.26497808085729
"gradual, Δ=0.5",uncorrected,0.05,4,4547,4463,53,39,14,0.7358490566037735,0.4113475177304965,0.008738516692807528,0.16666666666666666,0.8297872340425532,0.48936170212765956,0.08297872340425531,12051.28205128205,10,10,0.0,454.8,441.5,454.8,26.497981643100374
"gradual, Δ=0.5",uncorrected,0.1,4,4413,4341,98,83,15,0.8469387755102041,0.5218676122931443,0.019120018428933426,0.20833333333333334,1.7659574468085106,0.5957446808510638,0.17659574468085107,5662.650602409639,10,10,0.0,414.8,390.5,414.8,13.651520256532399
"gradual, Δ=0.5",bonferroni,1e-05,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=0.5",bonferroni,0.0001,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=0.5",bonferroni,0.001,4,4691,4508,3,0,3,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,inf,10,3,0.7,1273.3333333333333,1141.0,1774.8,inf
"gradual, Δ=0.5",bonferroni,0.01,4,4685,4536,5,0,5,0.0,0.0,0.0,0.03355704697986577,0.0,0.0,0.0,inf,10,5,0.5,794.6,755.0,1434.8,inf
"gradual, Δ=0.5",bonferroni,0.05,4,4682,4544,6,0,6,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,inf,10,6,0.4,688.3333333333334,681.5,1324.8,inf
"gradual, Δ=0.5",bonferroni,0.1,4,4674,4552,9,0,9,0.0,0.0,0.0,0.07377049180327869,0.0,0.0,0.0,inf,10,9,0.09999999999999998,1173.2222222222222,708.0,1164.8,inf
"gradual, Δ=0.5",bh_window,1e-05,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=0.5",bh_window,0.0001,4,4694,4491,2,0,2,0.0,0.0,0.0,0.009852216748768473,0.0,0.0,0.0,inf,10,2,0.8,1839.5,1839.5,1974.8,inf
"gradual, Δ=0.5",bh_window,0.001,4,4691,4508,3,0,3,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,inf,10,3,0.7,1273.3333333333333,1141.0,1774.8,inf
"gradual, Δ=0.5",bh_window,0.01,4,4685,4538,5,0,5,0.0,0.0,0.0,0.034013605442176874,0.0,0.0,0.0,inf,10,5,0.5,754.6,755.0,1414.8,inf
"gradual, Δ=0.5",bh_window,0.05,4,4676,4550,8,0,8,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,inf,10,8,0.19999999999999996,951.25,716.0,1204.8,inf
"gradual, Δ=0.5",bh_window,0.1,4,4667,4553,11,2,9,0.18181818181818182,0.0070921985815602835,0.0004392708104546453,0.07894736842105263,0.0425531914893617,0.02127659574468085,0.00425531914893617,235000.0,10,9,0.09999999999999998,1084.3333333333333,708.0,1084.8,195.050722410083
"gradual, Δ=0.5",LORD++,1e-05,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=0.5",LORD++,0.0001,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=0.5",LORD++,0.001,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=0.5",LORD++,0.01,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=0.5",LORD++,0.05,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=0.5",LORD++,0.1,4,4700,4483,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2114.8,
"gradual, Δ=1",uncorrected,1e-05,0,4670,4561,10,0,10,0.0,0.0,0.0,0.09174311926605505,0.0,0.0,0.0,inf,10,10,0.0,694.0,611.0,694.0,inf
"gradual, Δ=1",uncorrected,0.0001,0,4670,4567,10,0,10,0.0,0.0,0.0,0.0970873786407767,0.0,0.0,0.0,inf,10,10,0.0,624.0,538.0,624.0,inf
"gradual, Δ=1",uncorrected,0.001,0,4661,4546,13,2,11,0.15384615384615385,0.0425531914893617,0.0004399472063352398,0.09565217391304348,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,454.0,462.0,454.0,517.6211453744494
"gradual, Δ=1",uncorrected,0.01,0,4633,4526,23,10,13,0.43478260869565216,0.12056737588652483,0.002209456473707468,0.12149532710280374,0.2127659574468085,0.1276595744680851,0.02127659574468085,47000.0,10,10,0.0,404.0,400.5,404.0,116.33663366336634
"gradual, Δ=1",uncorrected,0.05,0,4530,4441,60,42,18,0.7,0.3581560283687943,0.009457329430308489,0.20224719101123595,0.8936170212765957,0.40425531914893614,0.08936170212765958,11190.47619047619,10,10,0.0,364.0,375.5,364.0,30.74306645735217
"gradual, Δ=1",uncorrected,0.1,0,4362,4297,120,101,19,0.8416666666666667,0.5898682877406282,0.023504770770304863,0.2923076923076923,2.148936170212766,0.6595744680851063,0.2148936170212766,4653.465346534654,10,10,0.0,304.0,311.0,304.0,15.30745179781136
"gradual, Δ=1",bonferroni,1e-05,0,4682,4515,6,0,6,0.0,0.0,0.0,0.03592814371257485,0.0,0.0,0.0,inf,10,6,0.4,749.5,811.0,1344.0,inf
"gradual, Δ=1",bonferroni,0.0001,0,4682,4520,6,0,6,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,inf,10,6,0.4,666.1666666666666,711.0,1294.0,inf
"gradual, Δ=1",bonferroni,0.001,0,4670,4561,10,0,10,0.0,0.0,0.0,0.09174311926605505,0.0,0.0,0.0,inf,10,10,0.0,694.0,611.0,694.0,inf
"gradual, Δ=1",bonferroni,0.01,0,4670,4567,10,0,10,0.0,0.0,0.0,0.0970873786407767,0.0,0.0,0.0,inf,10,10,0.0,624.0,538.0,624.0,inf
"gradual, Δ=1",bonferroni,0.05,0,4670,4539,10,0,10,0.0,0.0,0.0,0.07633587786259542,0.0,0.0,0.0,inf,10,10,0.0,494.0,475.5,494.0,inf
"gradual, Δ=1",bonferroni,0.1,0,4661,4546,13,2,11,0.15384615384615385,0.0425531914893617,0.0004399472063352398,0.09565217391304348,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,454.0,462.0,454.0,517.6211453744494
"gradual, Δ=1",bh_window,1e-05,0,4682,4515,6,0,6,0.0,0.0,0.0,0.03592814371257485,0.0,0.0,0.0,inf,10,6,0.4,749.5,811.0,1344.0,inf
"gradual, Δ=1",bh_window,0.0001,0,4676,4531,8,0,8,0.0,0.0,0.0,0.05517241379310345,0.0,0.0,0.0,inf,10,8,0.19999999999999996,779.375,711.0,1124.0,inf
"gradual, Δ=1",bh_window,0.001,0,4670,4561,10,0,10,0.0,0.0,0.0,0.09174311926605505,0.0,0.0,0.0,inf,10,10,0.0,694.0,611.0,694.0,inf
"gradual, Δ=1",bh_window,0.01,0,4670,4565,10,0,10,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,inf,10,10,0.0,574.0,515.0,574.0,inf
"gradual, Δ=1",bh_window,0.05,0,4670,4539,10,0,10,0.0,0.0,0.0,0.07633587786259542,0.0,0.0,0.0,inf,10,10,0.0,494.0,475.5,494.0,inf
"gradual, Δ=1",bh_window,0.1,0,4661,4547,13,2,11,0.15384615384615385,0.031914893617021274,0.0004398504508467121,0.09649122807017543,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,434.0,439.0,434.0,541.4746543778801
"gradual, Δ=1",LORD++,1e-05,0,4697,4502,1,0,1,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,inf,10,1,0.9,694.0,694.0,1894.0,inf
"gradual, Δ=1",LORD++,0.0001,0,4683,4512,6,0,6,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,inf,10,6,0.4,1266.1666666666667,962.0,1654.0,inf
"gradual, Δ=1",LORD++,0.001,0,4673,4560,9,0,9,0.0,0.0,0.0,0.07964601769911504,0.0,0.0,0.0,inf,10,9,0.09999999999999998,813.6666666666666,763.0,1074.0,inf
"gradual, Δ=1",LORD++,0.01,0,4670,4560,10,0,10,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,inf,10,10,0.0,774.0,715.0,774.0,inf
"gradual, Δ=1",LORD++,0.05,0,4670,4563,10,0,10,0.0,0.0,0.0,0.09345794392523364,0.0,0.0,0.0,inf,10,10,0.0,674.0,575.5,674.0,inf
"gradual, Δ=1",LORD++,0.1,0,4670,4563,10,0,10,0.0,0.0,0.0,0.09345794392523364,0.0,0.0,0.0,inf,10,10,0.0,674.0,575.5,674.0,inf
"gradual, Δ=0.5",uncorrected,1e-05,5,4688,4510,4,0,4,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,inf,10,4,0.6,1471.75,1575.5,1720.6,inf
"gradual, Δ=0.5",uncorrected,0.0001,5,4678,4547,8,1,7,0.125,0.02127659574468085,0.00021992522542335605,0.05343511450381679,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,7,0.30000000000000004,881.2857142857143,823.0,1250.6,373.31820392284
"gradual, Δ=0.5",uncorrected,0.001,5,4652,4575,16,6,10,0.375,0.10638297872340426,0.0013114754098360656,0.12987012987012986,0.1276595744680851,0.1276595744680851,0.01276595744680851,78333.33333333333,10,10,0.0,710.6,646.5,710.6,110.2354817525096
"gradual, Δ=0.5",uncorrected,0.01,5,4535,4442,55,44,11,0.8,0.4297872340425532,0.00990544799639802,0.11827956989247312,0.9361702127659575,0.48936170212765956,0.09361702127659574,10681.818181818182,10,10,0.0,570.6,556.0,570.6,18.720326291304207
"gradual, Δ=0.5",uncorrected,0.05,5,4370,4275,110,99,11,0.9,0.6836879432624113,0.023157894736842106,0.11578947368421053,2.106382978723404,0.7446808510638298,0.21063829787234042,4747.474747474747,10,10,0.0,510.6,518.5,510.6,9.297835384791906
"gradual, Δ=0.5",uncorrected,0.1,5,4202,4087,169,155,14,0.9171597633136095,0.7399097356544164,0.03792512845608025,0.12173913043478261,3.297872340425532,0.8297872340425532,0.32978723404255317,3032.2580645161293,10,10,0.0,460.6,467.5,460.6,6.583278472679394
"gradual, Δ=0.5",bonferroni,1e-05,5,4699,4468,1,0,1,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.0,inf,10,1,0.9,2313.0,2313.0,2250.6,inf
"gradual, Δ=0.5",bonferroni,0.0001,5,4697,4477,1,0,1,0.0,0.0,0.0,0.004545454545454545,0.0,0.0,0.0,inf,10,1,0.9,1213.0,1213.0,2140.6,inf
"gradual, Δ=0.5",bonferroni,0.001,5,4688,4510,4,0,4,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,inf,10,4,0.6,1471.75,1575.5,1720.6,inf
"gradual, Δ=0.5",bonferroni,0.01,5,4678,4547,8,1,7,0.125,0.02127659574468085,0.00021992522542335605,0.05343511450381679,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,7,0.30000000000000004,881.2857142857143,823.0,1250.6,373.31820392284
"gradual, Δ=0.5",bonferroni,0.05,5,4664,4578,12,3,9,0.25,0.06382978723404255,0.000655307994757536,0.10465116279069768,0.06382978723404255,0.06382978723404255,0.006382978723404255,156666.66666666666,10,9,0.09999999999999998,709.0,695.0,800.6,198.8716502115656
"gradual, Δ=0.5",bonferroni,0.1,5,4652,4575,16,6,10,0.375,0.10638297872340426,0.0013114754098360656,0.12987012987012986,0.1276595744680851,0.1276595744680851,0.01276595744680851,78333.33333333333,10,10,0.0,710.6,646.5,710.6,110.2354817525096
"gradual, Δ=0.5",bh_window,1e-05,5,4699,4468,1,0,1,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.0,inf,10,1,0.9,2313.0,2313.0,2250.6,inf
"gradual, Δ=0.5",bh_window,0.0001,5,4694,4488,2,0,2,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,inf,10,2,0.8,1434.5,1434.5,2000.6,inf
"gradual, Δ=0.5",bh_window,0.001,5,4688,4528,4,0,4,0.0,0.0,0.0,0.025,0.0,0.0,0.0,inf,10,4,0.6,1021.75,939.5,1540.6,inf
"gradual, Δ=0.5",bh_window,0.01,5,4673,4555,9,1,8,0.1111111111111111,0.02127659574468085,0.0002195389681668496,0.06779661016949153,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,8,0.19999999999999996,842.375,780.0,1120.6,446.35702626502456
"gradual, Δ=0.5",bh_window,0.05,5,4640,4548,20,10,10,0.5,0.07624113475177305,0.0021987686895338612,0.10869565217391304,0.2127659574468085,0.10638297872340426,0.02127659574468085,47000.0,10,10,0.0,690.6,613.0,690.6,68.05676223573704
"gradual, Δ=0.5",bh_window,0.1,5,4574,4473,42,32,10,0.7619047619047619,0.0673758865248227,0.007154035323049408,0.09900990099009901,0.6808510638297872,0.10638297872340426,0.06808510638297872,14687.5,10,10,0.0,780.6,654.5,780.6,18.815654624647706
"gradual, Δ=0.5",LORD++,1e-05,5,4700,4468,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2260.6,
"gradual, Δ=0.5",LORD++,0.0001,5,4700,4468,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2260.6,
"gradual, Δ=0.5",LORD++,0.001,5,4700,4468,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2260.6,
"gradual, Δ=0.5",LORD++,0.01,5,4700,4468,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2260.6,
"gradual, Δ=0.5",LORD++,0.05,5,4685,4503,5,0,5,0.0,0.0,0.0,0.027472527472527472,0.0,0.0,0.0,inf,10,5,0.5,1631.4,1923.0,1760.6,inf
"gradual, Δ=0.5",LORD++,0.1,5,4680,4511,8,0,8,0.0,0.0,0.0,0.047337278106508875,0.0,0.0,0.0,inf,10,8,0.19999999999999996,1479.875,1554.0,1630.6,inf
"gradual, Δ=1",uncorrected,1e-05,2,4670,4590,10,0,10,0.0,0.0,0.0,0.125,0.0,0.0,0.0,inf,10,10,0.0,567.8,577.5,567.8,inf
"gradual, Δ=1",uncorrected,0.0001,2,4667,4582,11,1,10,0.09090909090909091,0.02127659574468085,0.00021824530772588389,0.11764705882352941,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,477.8,522.0,477.8,983.6751778987024
"gradual, Δ=1",uncorrected,0.001,2,4667,4523,11,1,10,0.09090909090909091,0.02127659574468085,0.00022109219544550078,0.06944444444444445,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,427.8,443.0,427.8,1098.6442262739597
"gradual, Δ=1",uncorrected,0.01,2,4633,4444,28,16,12,0.5714285714285714,0.22872340425531915,0.0036003600360036,0.06349206349206349,0.3404255319148936,0.2765957446808511,0.03404255319148936,29375.0,10,10,0.0,327.8,327.5,327.8,89.61256863941428
"gradual, Δ=1",uncorrected,0.05,2,4487,4351,79,63,16,0.7974683544303798,0.5542553191489362,0.014479430016088255,0.11764705882352941,1.3404255319148937,0.6170212765957447,0.13404255319148936,7460.31746031746,10,10,0.0,317.8,326.0,317.8,23.47488187639226
"gradual, Δ=1",uncorrected,0.1,2,4352,4282,128,110,18,0.859375,0.6256838905775076,0.025688930406352173,0.2571428571428571,2.3404255319148937,0.723404255319149,0.23404255319148937,4272.727272727273,10,10,0.0,257.8,236.5,257.8,16.573806333309825
"gradual, Δ=1",bonferroni,1e-05,2,4681,4530,9,0,9,0.0,0.0,0.0,0.059602649006622516,0.0,0.0,0.0,inf,10,9,0.09999999999999998,1402.3333333333333,1428.0,1447.8,inf
"gradual, Δ=1",bonferroni,0.0001,2,4670,4592,10,0,10,0.0,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,inf,10,10,0.0,717.8,722.0,717.8,inf
"gradual, Δ=1",bonferroni,0.001,2,4670,4590,10,0,10,0.0,0.0,0.0,0.125,0.0,0.0,0.0,inf,10,10,0.0,567.8,577.5,567.8,inf
"gradual, Δ=1",bonferroni,0.01,2,4667,4582,11,1,10,0.09090909090909091,0.02127659574468085,0.00021824530772588389,0.11764705882352941,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,477.8,522.0,477.8,983.6751778987024
"gradual, Δ=1",bonferroni,0.05,2,4667,4523,11,1,10,0.09090909090909091,0.02127659574468085,0.00022109219544550078,0.06944444444444445,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,437.8,443.0,437.8,1073.5495660118775
"gradual, Δ=1",bonferroni,0.1,2,4667,4523,11,1,10,0.09090909090909091,0.02127659574468085,0.00022109219544550078,0.06944444444444445,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,427.8,443.0,427.8,1098.6442262739597
"gradual, Δ=1",bh_window,1e-05,2,4673,4568,9,0,9,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,inf,10,9,0.09999999999999998,891.2222222222222,736.0,987.8,inf
"gradual, Δ=1",bh_window,0.0001,2,4670,4593,10,0,10,0.0,0.0,0.0,0.12987012987012986,0.0,0.0,0.0,inf,10,10,0.0,707.8,722.0,707.8,inf
"gradual, Δ=1",bh_window,0.001,2,4670,4590,10,0,10,0.0,0.0,0.0,0.125,0.0,0.0,0.0,inf,10,10,0.0,567.8,577.5,567.8,inf
"gradual, Δ=1",bh_window,0.01,2,4667,4563,11,1,10,0.09090909090909091,0.02127659574468085,0.00021915406530791147,0.09615384615384616,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,467.8,511.5,467.8,1004.7028644719966
"gradual, Δ=1",bh_window,0.05,2,4667,4523,11,1,10,0.09090909090909091,0.010638297872340425,0.00022109219544550078,0.06944444444444445,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,417.8,415.5,417.8,1124.9401627573002
"gradual, Δ=1",bh_window,0.1,2,4664,4520,12,2,10,0.16666666666666666,0.026595744680851064,0.0004424778761061947,0.06944444444444445,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,407.8,396.5,407.8,576.2628739578224
"gradual, Δ=1",LORD++,1e-05,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=1",LORD++,0.0001,2,4700,4479,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,10,0,1.0,,,2147.8,
"gradual, Δ=1",LORD++,0.001,2,4670,4563,10,0,10,0.0,0.0,0.0,0.09345794392523364,0.0,0.0,0.0,inf,10,10,0.0,1007.8,876.0,1007.8,inf
"gradual, Δ=1",LORD++,0.01,2,4670,4578,10,0,10,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,inf,10,10,0.0,687.8,638.0,687.8,inf
"gradual, Δ=1",LORD++,0.05,2,4670,4572,10,0,10,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,inf,10,10,0.0,537.8,527.5,537.8,inf
"gradual, Δ=1",LORD++,0.1,2,4667,4560,11,1,10,0.09090909090909091,0.02127659574468085,0.0002192982456140351,0.09345794392523364,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,517.8,516.0,517.8,907.6863653920433
"gradual, Δ=1",uncorrected,1e-05,1,4670,4557,10,0,10,0.0,0.0,0.0,0.08849557522123894,0.0,0.0,0.0,inf,10,10,0.0,516.9,523.0,516.9,inf
"gradual, Δ=1",uncorrected,0.0001,1,4670,4523,10,0,10,0.0,0.0,0.0,0.06802721088435375,0.0,0.0,0.0,inf,10,10,0.0,456.9,446.0,456.9,inf
"gradual, Δ=1",uncorrected,0.001,1,4643,4463,19,9,10,0.47368421052631576,0.13120567375886524,0.002016580775263276,0.05555555555555555,0.19148936170212766,0.14893617021276595,0.019148936170212766,52222.22222222222,10,10,0.0,376.9,362.0,376.9,138.5572359305445
"gradual, Δ=1",uncorrected,0.01,1,4520,4392,60,47,13,0.7833333333333333,0.42036474164133736,0.010701275045537341,0.1015625,1.0,0.44680851063829785,0.1,10000.0,10,10,0.0,376.9,363.0,376.9,26.532236667551075
"gradual, Δ=1",uncorrected,0.05,1,4370,4258,110,96,14,0.8727272727272727,0.5294326241134751,0.02254579614842649,0.125,2.0425531914893615,0.5531914893617021,0.20425531914893616,4895.833333333333,10,10,0.0,326.9,311.5,326.9,14.976547364127663
"gradual, Δ=1",uncorrected,0.1,1,4122,4052,193,174,19,0.9015544041450777,0.6566086395873629,0.042941757156959526,0.2714285714285714,3.702127659574468,0.723404255319149,0.3702127659574468,2701.1494252873563,10,10,0.0,316.9,311.5,316.9,8.523664958306584
"gradual, Δ=1",bonferroni,1e-05,1,4673,4580,9,0,9,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,inf,10,9,0.09999999999999998,812.4444444444445,717.0,876.9,inf
"gradual, Δ=1",bonferroni,0.0001,1,4670,4579,10,0,10,0.0,0.0,0.0,0.10989010989010989,0.0,0.0,0.0,inf,10,10,0.0,616.9,572.5,616.9,inf
"gradual, Δ=1",bonferroni,0.001,1,4670,4557,10,0,10,0.0,0.0,0.0,0.08849557522123894,0.0,0.0,0.0,inf,10,10,0.0,516.9,523.0,516.9,inf
"gradual, Δ=1",bonferroni,0.01,1,4670,4523,10,0,10,0.0,0.0,0.0,0.06802721088435375,0.0,0.0,0.0,inf,10,10,0.0,456.9,446.0,456.9,inf
"gradual, Δ=1",bonferroni,0.05,1,4652,4472,16,6,10,0.375,0.04964539007092198,0.0013416815742397137,0.05555555555555555,0.1276595744680851,0.06382978723404255,0.01276595744680851,78333.33333333333,10,10,0.0,406.9,411.5,406.9,192.51249283198166
"gradual, Δ=1",bonferroni,0.1,1,4643,4463,19,9,10,0.47368421052631576,0.13120567375886524,0.002016580775263276,0.05555555555555555,0.19148936170212766,0.14893617021276595,0.019148936170212766,52222.22222222222,10,10,0.0,376.9,362.0,376.9,138.5572359305445
"gradual, Δ=1",bh_window,1e-05,1,4673,4582,9,0,9,0.0,0.0,0.0,0.0989010989010989,0.0,0.0,0.0,inf,10,9,0.09999999999999998,790.2222222222222,691.0,856.9,inf
"gradual, Δ=1",bh_window,0.0001,1,4670,4580,10,0,10,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,inf,10,10,0.0,606.9,572.5,606.9,inf
"gradual, Δ=1",bh_window,0.001,1,4670,4558,10,0,10,0.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,inf,10,10,0.0,506.9,523.0,506.9,inf
"gradual, Δ=1",bh_window,0.01,1,4646,4500,18,8,10,0.4444444444444444,0.021867612293144205,0.0017777777777777779,0.0684931506849315,0.1702127659574468,0.0425531914893617,0.01702127659574468,58750.0,10,10,0.0,446.9,456.0,446.9,131.4611769970911
"gradual, Δ=1",bh_window,0.05,1,4610,4451,30,19,11,0.6333333333333333,0.09184397163120567,0.004268703662098405,0.06918238993710692,0.40425531914893614,0.10638297872340426,0.04042553191489362,24736.842105263157,10,10,0.0,406.9,411.5,406.9,60.79341878904684
"gradual, Δ=1",bh_window,0.1,1,4595,4431,35,24,11,0.6857142857142857,0.0625,0.005416384563303994,0.06707317073170732,0.5106382978723404,0.0851063829787234,0.05106382978723404,19583.333333333332,10,10,0.0,366.9,346.0,366.9,53.37512492050514
"gradual, Δ=1",LORD++,1e-05,1,4679,4490,7,0,7,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,inf,10,7,0.30000000000000004,1487.5714285714287,1129.0,1836.9,inf
"gradual, Δ=1",LORD++,0.0001,1,4670,4523,10,0,10,0.0,0.0,0.0,0.06802721088435375,0.0,0.0,0.0,inf,10,10,0.0,1416.9,1186.0,1416.9,inf
"gradual, Δ=1",LORD++,0.001,1,4670,4589,10,0,10,0.0,0.0,0.0,0.12345679012345678,0.0,0.0,0.0,inf,10,10,0.0,756.9,672.5,756.9,inf
"gradual, Δ=1",LORD++,0.01,1,4670,4574,10,0,10,0.0,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,inf,10,10,0.0,586.9,542.0,586.9,inf
"gradual, Δ=1",LORD++,0.05,1,4667,4553,11,1,10,0.09090909090909091,0.010638297872340425,0.00021963540522732265,0.08771929824561403,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,526.9,523.0,526.9,892.0098690453597
"gradual, Δ=1",LORD++,0.1,1,4670,4537,10,0,10,0.0,0.0,0.0,0.07518796992481203,0.0,0.0,0.0,inf,10,10,0.0,506.9,483.5,506.9,inf
"gradual, Δ=1",uncorrected,1e-05,3,4679,4547,8,0,8,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,inf,10,8,0.19999999999999996,811.125,629.5,1130.9,inf
"gradual, Δ=1",uncorrected,0.0001,3,4670,4583,10,0,10,0.0,0.0,0.0,0.11494252873563218,0.0,0.0,0.0,inf,10,10,0.0,670.9,578.5,670.9,inf
"gradual, Δ=1",uncorrected,0.001,3,4667,4529,11,0,11,0.0,0.0,0.0,0.07971014492753623,0.0,0.0,0.0,inf,10,10,0.0,470.9,495.0,470.9,inf
"gradual, Δ=1",uncorrected,0.01,3,4652,4453,16,5,11,0.3125,0.10638297872340426,0.0011228385358185494,0.05527638190954774,0.10638297872340426,0.10638297872340426,0.010638297872340425,94000.0,10,10,0.0,410.9,419.0,410.9,228.76612314431736
